1520.05476451259;18.557880055788
1520.32858707557;19.1715481171548
1520.54764512595;19.8410041841004
1520.82146768893;20.5941422594142
1521.04052573932;21.2357043235704
1521.26382440461;21.8564075980301
1521.47682443369;22.4531047506202
1521.68982446277;23.0498019032102
1521.95607449912;23.7640303131286
1522.38207455727;24.4059317954604
1522.91457462997;25.1056948198615
1523.44707470267;25.8108823638315
1523.87307476082;26.3949223040939
1524.19257480444;27.0910689821157
1524.51207484806;27.9047469174658
1524.77832488441;28.5963731625134
1525.04457492076;29.2879994075609
1525.3108249571;29.9796256526085
1525.57707499345;30.6712518976561
1525.89657503707;31.4758889670579
1526.21607508069;32.1629947791313
1526.53557512431;32.7958553955147
1526.85507516792;33.4196751459498
1527.17457521154;34.0615766282815
1527.49407525516;34.7125189765616
1527.86682530605;35.4312678194542
1528.45257538601;35.9989050457817
1529.19807548779;36.5839782278668
1529.96714129244;37.1073919107391
1530.67907995618;36.8563458856345
1531.32807577857;36.5642527021613
1531.93866374589;36.2984658298465
1532.23332590216;36.0505671369151
1532.87232598939;35.48099258217
1533.51132607663;34.9159384603991
1534.15032616386;34.3418434726799
1534.7893262511;33.7632280519865
1535.42832633833;33.1846126312931
1535.96082641103;32.6308595919576
1536.33357646192;31.9821774601646
1536.65307650553;31.3673985756779
1536.97257654915;30.7707014230878
1537.29207659277;30.1740042704977
1537.61157663639;29.5773071179077
1537.85323110624;29.2133891213389
1537.96276013143;28.9623430962343
1538.61993428258;28.9902370990237
1539.52857689809;29.0833470783668
1540.04381161007;29.1297071129707
1540.70007705803;29.315122005406
1541.87157721796;29.6381274888328
1543.04307737789;29.9611329722597
1544.21457753782;30.2249618785702
1545.38607769775;30.3556434863688
1546.01314348302;30.3849372384937
1546.55757785769;30.1189371779033
1547.72907801762;29.586347983856
1548.90057817755;29.2904650982741
1550.07207833748;28.9921165219791
1551.24357849741;28.4274733486604
1551.98247535596;28.0976290097628
1552.41507865734;28.042825597404
1553.58657881728;27.8899527731867
1554.75807897721;27.6335209390158
1555.92957913714;27.3105154555889
1557.10107929707;26.8543626736502
1558.272579457;26.5067002830915
1559.44407961693;26.3883471288588
1560.61557977687;26.2083517067965
1561.7870799368;25.944522800486
1562.90533008946;25.3931943570185
1563.97033023485;24.8127707631354
1565.03533038025;24.2187858703299
1565.88733049656;23.7052646844645
1566.41983056926;22.9480921612915
1566.84583062741;22.2768078646276
1567.27183068557;21.5919622690413
1567.69783074373;20.9206779723775
1568.28358082369;20.2600489820099
1568.90470974808;19.7015341701534
1569.45235487404;19.2273361227336
